Vernier Format 2
Untitled.cmbl 10/5/16 11:29 AM .
Latest
Time	Position	Velocity	Acceleration
t	x	v	acc
s	m	m/s	m/s²

16.3	0.6727945	-0.146156111111	-0.399849074074
16.35	0.664734	-0.163591944444	-0.239041358025
16.4	0.6559875	-0.170833055556	-0.0606072530864
16.45	0.647241	-0.168260555556	0.0953307098765
16.5	0.639009	-0.1603525	0.232424845679
16.55	0.6309485	-0.145679722222	0.377088271605
16.6	0.6240885	-0.1226225	0.516458487654
16.65	0.618429	-0.0930863888889	0.6302625
16.7	0.6144845	-0.0571666666667	0.690340432099
16.75	0.6127695	-0.0215327777778	0.695580709877
16.8	0.6124265	0.0125766666667	0.687587962963
16.85	0.61397	0.0473530555556	0.669485185185
16.9	0.6172285	0.0804144444444	0.628304012346
16.95	0.6220305	0.111856111111	0.55224058642
17	0.628719	0.1372	0.439706944444
17.05	0.6360935	0.155016944444	0.319709876543
17.1	0.6439825	0.172548055556	0.131483333333
17.15	0.654101	0.173977222222	-0.146674845679
17.2	0.662676	0.151396388889	-0.308805864198
17.25	0.6686785	0.135294444444	-0.331937191358
17.3	0.6758815	0.122717777778	-0.417052006173
17.35	0.6817125	0.0968022222222	-0.552399382716
17.4	0.6858285	0.0646936111111	-0.643813117284
17.45	0.6882295	0.0298219444444	-0.682347685185
17.5	0.688744	-0.0042875	-0.693145833333
17.55	0.6878865	-0.0397308333333	-0.687746759259
17.6	0.6847995	-0.0750788888889	-0.636137962963
17.65	0.680169	-0.105567777778	-0.535249382716
17.7	0.673995	-0.129958888889	-0.40260154321
17.75	0.666792	-0.145679722222	-0.26709537037
17.8	0.659246	-0.155969722222	-0.140270061728
17.85	0.651014	-0.160733611111	0.00619305555555
17.9	0.642782	-0.156255555556	0.168641666667
17.95	0.6350645	-0.143678888889	0.325320679012
18	0.628033	-0.122241388889	0.45061095679
18.05	0.6227165	-0.0968022222222	0.536625617284
18.1	0.6182575	-0.0683141666667	0.609566049383
18.15	0.615685	-0.0353480555556	0.664827160494
18.2	0.614656	-0.000666944444444	0.689334722222
18.25	0.6155135	0.0357291666667	0.665462345679
18.3	0.618429	0.0680283333333	0.594004012346
18.35	0.622545	0.0952777777778	0.510159567901
18.4	0.628033	0.119383055556	0.414405401235
18.45	0.6347215	0.137771666667	0.296366820988
18.5	0.642096	0.149300277778	0.16636558642
18.55	0.6498135	0.155398055556	0.0150856481482
18.6	0.6580455	0.151872777778	-0.152285648148
18.65	0.66542	0.138629166667	-0.283927777778
18.7	0.6721085	0.120812222222	-0.363220061728
18.75	0.6775965	0.100041666667	-0.408741666667
18.8	0.6817125	0.0838444444444	-0.526356790123
18.85	0.686686	0.0529744444444	-0.730780555556
18.9	0.6878865	0.00581194444444	-0.829340123457
18.95	0.6872005	-0.0402072222222	-0.728769135802
19	0.6830845	-0.0715536111111	-0.531544135802
19.05	0.6793115	-0.0879413888889	-0.419645679012
19.1	0.674681	-0.1089025	-0.391591666667
19.15	0.668507	-0.130054166667	-0.318068981481
19.2	0.661304	-0.143869444444	-0.184468364198
19.25	0.653758	-0.149109722222	-0.0314416666667
19.3	0.6460405	-0.145870277778	0.103799845679
19.35	0.639009	-0.137581111111	0.217550925926
19.4	0.632149	-0.124909166667	0.342047222222
19.45	0.6261465	-0.103852777778	0.47077808642
19.5	0.621516	-0.0766986111111	0.572566512346
19.55	0.6182575	-0.0444947222222	0.626927777778
19.6	0.617057	-0.0116238888889	0.62899212963
19.65	0.6172285	0.0189602777778	0.612741975309
19.7	0.6189435	0.0494491666667	0.592045524691
19.75	0.622202	0.0787947222222	0.550970216049
19.8	0.6268325	0.106711111111	0.46307646605
19.85	0.633178	0.127672222222	0.325135416667
19.9	0.640038	0.138629166667	0.203370416668
19.95	0.647241	0.145060416667	0.131536265435
20	0.654787	0.148633333334	0.0923665123486
